filename,class,truncated,occluded,observation angle,xmin,ymin,xmax,ymax,height,width,length,xloc,yloc,zloc,rot_y,id
006994.txt,Pedestrian,0.0,0,2.06,522.99,167.78,542.99,228.44,1.77,0.64,0.88,-2.22,1.4,21.14,1.96,38060.0
006994.txt,Pedestrian,0.0,1,1.76,474.9,171.55,484.9,207.54,1.66,0.68,0.84,-5.79,1.25,33.18,1.59,38061.0
006995.txt,Car,0.0,0,-1.64,624.79,174.21,649.25,194.41,1.5,1.62,3.89,2.06,1.63,56.23,-1.6,38062.0
006995.txt,Car,0.0,1,-1.71,660.36,171.34,713.92,216.3,1.69,1.58,3.95,3.04,1.66,29.4,-1.61,38063.0
006995.txt,Car,0.0,0,-1.75,700.0,180.96,780.56,237.86,1.41,1.57,3.23,3.43,1.64,19.72,-1.58,38064.0
006995.txt,Truck,0.0,1,-1.73,666.18,143.63,719.14,196.06,3.55,2.56,7.97,5.93,1.61,53.09,-1.62,38065.0
006995.txt,Car,0.0,0,-1.96,829.15,178.4,954.59,239.66,1.45,1.61,4.2,7.35,1.61,19.38,-1.6,38066.0
006995.txt,Car,0.0,1,-2.46,802.58,175.12,869.39,202.59,1.48,1.36,3.51,12.72,1.63,40.84,-2.16,38067.0
006996.txt,Car,0.0,0,-0.93,651.6,173.74,753.39,217.34,1.43,1.55,3.91,3.31,1.47,25.62,-0.81,38068.0
006996.txt,Car,0.0,1,1.97,273.0,176.92,441.44,274.21,1.45,1.47,3.5,-4.24,1.53,12.52,1.65,38069.0
006996.txt,Car,0.0,0,1.8,459.56,172.81,534.01,222.29,1.44,1.58,3.35,-3.54,1.46,22.82,1.65,38070.0
006996.txt,Car,0.0,1,1.73,488.01,166.0,552.46,216.53,1.74,1.71,4.41,-3.33,1.53,27.24,1.61,38071.0
006996.txt,Car,0.0,2,1.59,524.52,172.88,561.59,203.46,1.41,1.72,4.41,-3.32,1.45,36.04,1.5,38072.0
006997.txt,Car,0.0,0,-1.59,603.87,180.91,631.25,208.01,1.65,1.67,3.64,0.43,2.18,46.27,-1.58,38073.0
006997.txt,Pedestrian,0.22,0,2.14,936.38,173.78,1033.77,374.0,1.5,0.4,0.35,2.3,1.51,4.51,2.58,38074.0
006997.txt,Car,0.0,1,1.97,286.45,196.5,375.49,241.46,1.33,1.46,3.87,-9.56,2.2,24.91,1.61,38075.0
006997.txt,Car,0.0,2,1.92,330.41,188.06,390.49,225.0,1.63,1.5,3.83,-11.98,2.39,34.78,1.59,38076.0
006997.txt,Cyclist,0.64,3,3.01,1022.67,114.0,1241.0,374.0,1.7,0.48,1.5,2.97,1.42,3.71,-2.64,38077.0
006998.txt,Car,0.13,0,2.04,4.91,185.64,390.64,374.0,1.58,1.6,4.11,-3.78,1.74,7.48,1.59,38078.0
006998.txt,Car,0.0,0,1.68,493.31,179.41,543.6,221.15,1.52,1.55,3.79,-3.59,1.79,28.52,1.56,38079.0
006998.txt,Car,0.0,0,1.65,547.65,178.32,573.42,199.34,1.48,1.62,3.21,-3.61,1.89,52.83,1.58,38080.0
006998.txt,Car,0.0,1,1.85,391.25,175.29,418.23,195.03,1.92,1.58,3.93,-20.72,2.19,72.93,1.58,38081.0
006998.txt,Car,0.0,0,-1.57,590.19,175.99,632.93,218.57,1.62,1.63,4.5,0.02,1.78,30.03,-1.57,38082.0
006999.txt,Car,0.0,0,-1.58,598.96,177.85,627.2,205.76,1.65,1.67,3.64,0.16,1.98,44.91,-1.57,38083.0
006999.txt,Car,0.0,1,1.82,363.25,187.19,426.95,226.0,1.41,1.53,3.98,-8.66,2.02,29.25,1.53,38084.0
007000.txt,Car,0.73,0,-1.02,0.0,220.65,292.23,374.0,1.39,1.81,3.46,-4.19,1.88,5.78,-1.63,38085.0
007000.txt,Car,0.0,0,-1.85,730.09,184.58,929.05,322.8,1.47,1.55,3.37,2.64,1.65,9.57,-1.59,38086.0
007000.txt,Car,0.0,0,-1.28,308.24,181.79,458.78,279.65,1.72,1.8,4.16,-4.51,1.91,14.93,-1.57,38087.0
007000.txt,Car,0.0,0,1.73,456.95,182.84,514.93,227.13,1.62,1.66,3.81,-4.91,2.03,28.8,1.57,38088.0
007000.txt,Cyclist,0.0,0,1.64,561.08,175.88,572.35,202.83,1.85,0.63,2.07,-3.06,2.07,50.75,1.58,38089.0
007000.txt,Cyclist,0.0,0,1.61,573.56,175.76,584.1,201.04,1.76,0.66,1.83,-2.23,1.97,51.24,1.57,38090.0
007000.txt,Car,0.0,0,1.69,505.17,183.19,541.55,208.71,1.46,1.67,4.92,-5.35,2.12,44.85,1.57,38091.0
007000.txt,Car,0.0,1,-1.57,634.46,177.27,655.5,194.58,1.51,1.84,4.1,3.18,1.93,65.73,-1.52,38092.0
007000.txt,Car,0.0,0,-1.69,658.59,174.92,719.79,224.66,1.61,1.67,3.62,2.68,1.7,25.41,-1.59,38093.0
007001.txt,Car,0.0,0,-1.55,569.41,174.88,626.45,230.08,1.61,1.66,3.2,-0.38,1.69,22.86,-1.56,38094.0
007001.txt,Car,0.0,1,-1.63,647.15,175.76,672.23,197.45,1.43,1.5,3.38,3.38,1.65,49.75,-1.57,38095.0
007001.txt,Car,0.0,1,-1.87,829.88,170.4,867.14,188.89,1.41,1.69,4.1,19.06,1.25,57.86,-1.55,38096.0
007001.txt,Car,0.0,0,-1.9,853.58,163.4,894.49,189.37,1.8,1.67,3.62,19.04,1.16,52.21,-1.55,38097.0
007001.txt,Misc,0.0,2,1.14,885.68,153.13,919.17,190.7,2.43,1.51,1.54,19.27,1.16,47.63,1.52,38098.0
007002.txt,Car,0.0,0,1.99,138.11,177.43,442.14,347.09,1.62,1.75,4.3,-3.63,1.69,9.07,1.62,38099.0
007002.txt,Car,0.0,2,1.98,113.83,182.28,325.69,280.25,1.47,1.73,4.48,-6.93,1.66,13.35,1.51,38100.0
007002.txt,Car,0.0,1,-1.25,408.93,182.64,482.54,225.41,1.39,1.59,3.17,-5.75,1.75,25.44,-1.47,38101.0
007003.txt,Van,0.89,0,-2.1,793.46,0.0,1241.0,374.0,2.33,1.96,6.11,2.93,1.61,4.72,-1.57,38102.0
007003.txt,Car,0.78,0,-2.49,0.0,145.79,216.0,374.0,1.8,1.77,4.41,-5.97,1.64,5.87,3.03,38103.0
007003.txt,Car,0.38,3,-2.54,0.0,179.68,265.69,327.09,1.51,1.55,3.64,-6.19,1.61,8.27,3.12,38104.0
007003.txt,Car,0.0,1,1.29,727.59,187.45,894.84,300.18,1.47,1.56,3.55,2.96,1.72,11.51,1.54,38105.0
007003.txt,Van,0.0,2,-1.7,664.08,135.69,759.98,234.38,2.57,1.99,6.64,2.9,1.64,22.28,-1.57,38106.0
007003.txt,Car,0.0,0,-2.8,307.63,177.27,438.57,234.44,1.58,1.54,3.3,-6.9,1.73,21.08,-3.12,38107.0
007003.txt,Car,0.0,2,0.27,345.02,172.46,483.7,226.99,1.68,1.71,4.07,-6.37,1.7,23.65,0.01,38108.0
007003.txt,Van,0.0,2,0.16,450.97,154.55,552.39,203.98,2.86,1.88,5.81,-6.5,1.82,43.58,0.01,38109.0
007003.txt,Car,0.0,2,-1.64,640.89,179.26,676.07,206.73,1.41,1.62,4.19,2.58,1.78,39.62,-1.57,38110.0
007004.txt,Car,0.0,0,1.56,371.3,160.33,433.56,217.12,1.5,1.59,3.6,-5.97,0.96,20.74,1.29,38111.0
007004.txt,Pedestrian,0.0,0,-2.71,851.62,154.44,885.66,224.27,1.86,0.55,1.16,7.27,1.17,19.46,-2.35,38112.0
007004.txt,Pedestrian,0.0,1,-2.74,867.95,154.09,895.59,221.89,1.84,0.56,1.23,7.86,1.13,19.84,-2.36,38113.0
007004.txt,Van,0.51,0,2.35,1118.52,155.23,1223.0,226.36,1.88,1.82,4.57,17.35,1.19,19.96,3.06,38114.0
007004.txt,Car,0.0,2,1.63,401.03,165.53,446.32,200.4,1.36,1.57,4.06,-7.62,0.77,29.93,1.39,38115.0
007004.txt,Car,0.0,2,-2.21,424.15,166.57,467.85,183.06,1.5,1.7,4.45,-15.09,0.22,67.15,-2.43,38116.0
007005.txt,Car,0.79,0,-2.43,0.0,205.39,120.61,366.21,1.36,1.56,3.53,-7.13,1.73,7.02,3.08,38117.0
007005.txt,Car,0.48,3,-2.58,0.0,189.64,199.97,321.82,1.53,1.63,3.4,-7.54,1.78,9.35,3.04,38118.0
007005.txt,Car,0.0,1,-0.24,653.18,173.91,763.21,221.17,1.55,1.57,3.51,3.35,1.62,25.22,-0.12,38119.0
007005.txt,Car,0.0,0,-0.38,712.62,177.64,934.59,258.86,1.47,1.74,3.88,4.14,1.59,14.47,-0.11,38120.0
007005.txt,Car,0.0,2,0.35,107.18,174.55,329.69,261.87,1.68,1.67,3.79,-8.16,1.74,15.26,-0.14,38121.0
007005.txt,Car,0.0,2,-2.8,171.1,184.39,366.59,248.06,1.43,1.6,4.04,-8.31,1.74,17.75,3.05,38122.0
007005.txt,Car,0.0,2,0.35,220.87,180.04,391.76,237.81,1.53,1.72,4.15,-8.61,1.76,20.61,-0.04,38123.0
007005.txt,Car,0.0,1,-2.94,297.51,177.23,424.05,223.04,1.52,1.57,4.01,-8.81,1.7,25.65,3.02,38124.0
007005.txt,Car,0.0,0,-1.9,452.36,174.29,485.51,193.82,1.66,1.66,3.98,-12.49,1.81,63.64,-2.09,38125.0
007006.txt,Car,0.0,0,-1.59,551.11,169.87,715.31,328.08,1.66,1.73,3.05,0.2,1.66,9.19,-1.57,38126.0
007006.txt,Tram,0.0,2,0.47,793.82,114.9,1102.68,206.37,3.32,2.17,12.49,13.94,1.31,31.65,0.88,38127.0
007006.txt,Car,0.0,0,2.08,87.34,183.85,250.62,255.25,1.58,1.63,4.31,-11.09,1.88,18.47,1.55,38128.0
007006.txt,Cyclist,0.0,2,-1.04,151.5,172.96,194.11,219.68,1.78,0.6,1.81,-17.25,1.79,28.45,-1.58,38129.0
007007.txt,Car,0.01,0,-1.58,518.6,165.56,740.75,374.0,1.55,1.63,3.32,0.1,1.52,7.01,-1.57,38130.0
007007.txt,Car,0.0,0,-2.26,77.32,199.13,178.95,230.33,1.46,1.85,4.52,-24.46,2.83,36.6,-2.84,38131.0
007007.txt,Car,0.0,0,1.87,377.09,185.2,418.3,205.16,1.37,1.82,3.96,-15.61,2.3,53.18,1.58,38132.0
007007.txt,Car,0.56,0,-2.18,0.0,207.8,35.01,237.36,1.52,1.8,3.3,-34.19,3.5,40.12,-2.88,38133.0
007007.txt,Car,0.0,0,-2.48,225.24,190.59,296.89,220.66,1.6,1.6,3.29,-19.43,2.61,40.16,-2.93,38134.0
007007.txt,Car,0.0,0,1.92,335.13,187.99,374.49,208.15,1.38,1.79,2.94,-18.58,2.51,52.57,1.59,38135.0
007007.txt,Car,0.0,0,1.8,425.69,181.24,464.15,201.23,1.4,1.75,4.75,-12.28,2.04,53.87,1.58,38136.0
007008.txt,Car,0.0,0,-1.76,477.71,162.03,527.55,195.93,1.6,1.76,3.84,-5.35,0.49,36.09,-1.91,38137.0
007008.txt,Car,0.0,0,-1.83,395.34,167.22,437.88,192.19,1.39,1.56,3.45,-11.19,0.38,41.87,-2.08,38138.0
007008.txt,Car,0.0,0,-1.75,340.23,161.01,370.6,179.25,1.41,1.66,3.76,-20.56,-0.5,58.48,-2.09,38139.0
007009.txt,Car,0.0,0,1.58,582.93,173.46,622.7,208.95,1.41,1.59,4.47,-0.33,1.47,31.32,1.57,38140.0
007010.txt,Car,0.0,0,-1.42,415.45,181.65,495.96,248.73,1.57,1.55,3.32,-3.97,1.81,18.8,-1.63,38141.0
007010.txt,Car,0.0,1,1.73,460.18,180.37,526.56,228.74,1.56,1.68,3.91,-4.06,1.83,25.43,1.57,38142.0
007010.txt,Car,0.0,1,1.66,499.42,178.26,536.31,204.41,1.43,1.75,4.47,-5.36,1.76,42.19,1.53,38143.0
007010.txt,Car,0.23,1,-2.73,0.0,173.31,265.46,284.97,1.77,1.73,4.53,-8.81,1.81,12.74,2.96,38144.0
007011.txt,Car,0.67,0,2.27,0.0,211.1,240.84,374.0,1.43,1.61,4.13,-5.73,1.91,7.3,1.62,38145.0
007011.txt,Car,1.0,0,-2.72,1194.51,199.41,1241.0,374.0,1.47,1.6,3.87,3.3,1.56,1.19,-1.57,38146.0
007011.txt,Car,0.18,1,-1.99,809.74,178.98,1216.0,374.0,1.57,1.57,4.04,3.2,1.64,6.83,-1.57,38147.0
007011.txt,Car,0.0,1,1.99,195.13,193.99,370.25,294.55,1.48,1.5,3.58,-5.74,1.91,13.01,1.58,38148.0
007011.txt,Car,0.0,1,1.32,709.53,180.67,821.08,252.59,1.46,1.61,3.61,3.4,1.64,16.61,1.52,38149.0
007011.txt,Car,0.0,1,1.91,377.62,185.56,473.96,240.29,1.48,1.56,4.09,-5.57,1.9,22.17,1.67,38150.0
007011.txt,Car,0.0,2,-1.78,680.94,181.89,761.38,234.32,1.46,1.67,3.89,3.31,1.76,22.43,-1.63,38151.0
007011.txt,Car,0.0,1,1.71,478.22,178.87,520.05,211.13,1.56,1.63,3.62,-5.68,1.88,37.13,1.56,38152.0
007011.txt,Car,0.0,1,-1.73,659.84,177.96,711.05,215.71,1.51,1.6,3.54,3.15,1.74,30.97,-1.63,38153.0
007011.txt,Car,0.0,1,-2.67,511.37,175.15,566.12,193.3,1.5,1.71,4.35,-6.12,1.73,61.8,-2.77,38154.0
007012.txt,Car,0.0,0,-1.58,572.17,189.75,620.76,229.68,1.26,1.6,3.56,-0.54,1.89,25.65,-1.6,38155.0
007012.txt,Car,0.0,0,-1.41,507.62,184.0,556.07,216.45,1.37,1.63,3.57,-3.56,1.9,33.1,-1.51,38156.0
007012.txt,Car,0.0,0,1.76,381.37,184.32,419.96,205.86,1.25,1.64,3.77,-13.06,1.99,45.11,1.48,38157.0
007012.txt,Car,0.0,1,2.07,84.91,187.1,232.92,254.38,1.54,1.66,3.81,-11.75,1.94,19.03,1.52,38158.0
007012.txt,Van,0.0,2,-1.59,598.87,167.88,622.74,200.5,2.26,1.64,5.2,0.0,1.95,52.92,-1.59,38159.0
007013.txt,Car,0.0,2,-1.55,692.71,173.33,711.86,189.89,1.32,1.48,4.44,7.74,1.39,60.42,-1.42,38160.0
007013.txt,Truck,0.98,0,2.67,0.0,69.74,247.8,285.49,4.02,2.6,16.79,-13.22,2.1,11.64,1.83,38161.0
007013.txt,Car,0.0,0,-1.44,698.36,170.6,741.96,203.4,1.45,1.59,3.44,5.18,1.38,33.87,-1.29,38162.0
007013.txt,Car,0.0,0,-1.29,586.93,172.92,651.77,211.36,1.51,1.61,4.31,0.45,1.54,30.63,-1.28,38163.0
007013.txt,Car,0.0,1,1.98,398.81,183.35,456.44,217.44,1.44,1.35,3.23,-8.25,1.94,32.72,1.73,38164.0
007013.txt,Car,0.0,1,1.79,510.18,180.6,540.67,202.67,1.46,1.37,3.45,-5.85,2.01,50.05,1.67,38165.0
007013.txt,Tram,0.0,2,1.21,594.57,157.36,656.98,188.38,3.46,2.57,14.66,1.65,1.82,87.9,1.23,38166.0
007014.txt,Car,0.32,0,2.17,0.0,207.54,242.73,373.33,1.42,1.54,3.5,-6.04,1.9,8.52,1.56,38167.0
007014.txt,Car,0.0,1,-1.81,724.79,176.67,894.42,286.4,1.51,1.75,3.78,3.04,1.6,11.95,-1.57,38168.0
007014.txt,Car,0.0,1,1.97,215.54,198.23,382.79,285.37,1.36,1.51,4.02,-5.94,1.92,14.22,1.58,38169.0
007014.txt,Car,0.0,1,1.83,373.84,179.73,462.28,241.62,1.74,1.65,4.11,-5.9,1.96,22.5,1.57,38170.0
007014.txt,Car,0.0,0,1.65,552.94,179.13,581.72,199.34,1.41,1.76,4.4,-3.12,1.88,53.09,1.59,38171.0
007014.txt,Car,0.0,2,1.79,425.96,181.56,489.5,225.2,1.61,1.64,4.0,-6.07,1.97,28.99,1.59,38172.0
007014.txt,Car,0.0,2,1.73,476.59,182.72,518.65,210.61,1.43,1.7,3.74,-6.16,1.99,39.68,1.58,38173.0
007014.txt,Car,0.0,1,-1.62,639.84,175.59,662.02,194.62,1.55,1.66,4.15,3.43,1.8,61.34,-1.56,38174.0
007014.txt,Car,0.0,1,2.99,695.39,169.85,761.18,190.48,1.47,1.7,4.65,8.82,1.29,54.12,-3.13,38175.0
007015.txt,Car,0.0,0,-1.57,577.63,179.22,611.31,209.93,1.6,1.76,3.84,-0.76,1.28,39.78,-1.59,38176.0
007015.txt,Car,0.89,3,-0.79,0.0,196.45,80.73,317.46,1.44,1.8,3.8,-8.36,1.62,8.2,-1.57,38177.0
007015.txt,Car,0.0,1,-1.06,67.64,181.88,276.76,279.15,1.64,1.71,4.12,-8.44,1.59,14.37,-1.58,38178.0
007015.txt,Misc,0.0,0,-1.19,242.22,226.12,374.22,308.45,0.97,1.28,1.28,-4.13,1.58,9.93,-1.57,38179.0
007015.txt,Car,0.0,1,-1.28,301.55,189.64,454.02,281.99,1.41,1.58,3.99,-4.15,1.53,13.51,-1.57,38180.0
007015.txt,Car,0.0,2,-1.24,285.86,190.63,381.81,235.74,1.22,1.65,3.65,-8.46,1.43,22.42,-1.59,38181.0
007015.txt,Car,0.0,1,-1.38,439.32,184.85,506.52,230.55,1.42,1.61,3.56,-4.57,1.42,24.65,-1.57,38182.0
007015.txt,Car,0.0,1,-1.34,391.19,181.26,446.0,218.83,1.61,1.61,3.68,-8.66,1.44,33.09,-1.59,38183.0
007015.txt,Car,0.0,1,-1.43,478.58,183.07,524.41,215.08,1.43,1.64,3.99,-5.1,1.34,34.75,-1.58,38184.0
007015.txt,Car,0.0,1,-1.46,509.61,185.54,542.1,209.19,1.35,1.57,3.72,-4.99,1.39,44.01,-1.58,38185.0
007015.txt,Misc,0.0,0,-1.51,532.2,170.73,557.08,198.53,2.23,1.88,2.54,-5.19,1.06,59.34,-1.6,38186.0
007015.txt,Van,0.0,1,-1.19,264.86,173.02,351.44,223.54,1.95,1.83,4.37,-12.47,1.47,30.17,-1.58,38187.0
007016.txt,Car,0.0,0,-1.59,602.84,177.24,630.32,204.22,1.65,1.67,3.64,0.37,1.95,46.4,-1.58,38188.0
007016.txt,Cyclist,0.08,0,-2.8,879.96,119.48,1155.64,374.0,1.72,0.47,1.65,2.82,1.4,5.21,-2.33,38189.0
007016.txt,Pedestrian,0.0,1,2.77,861.92,160.87,912.58,337.6,1.6,0.39,0.4,2.53,1.5,6.75,3.12,38190.0
007016.txt,Pedestrian,0.0,1,2.33,781.28,170.37,820.28,298.57,1.5,0.4,0.35,2.28,1.47,8.69,2.58,38191.0
007016.txt,Car,0.76,3,2.31,0.0,211.78,101.53,309.12,1.32,1.6,3.63,-9.67,1.98,10.67,1.58,38192.0
007016.txt,Car,0.0,1,1.87,373.42,190.2,431.21,222.47,1.33,1.46,3.87,-9.51,2.16,33.2,1.59,38193.0
007016.txt,Cyclist,0.0,2,-2.89,813.11,140.69,971.49,311.68,1.7,0.48,1.5,2.98,1.39,7.79,-2.54,38194.0
007017.txt,Pedestrian,0.0,0,2.66,914.54,144.8,997.87,319.14,1.85,0.67,0.8,3.94,1.47,7.87,3.11,38195.0
007018.txt,Pedestrian,0.24,0,-1.23,131.2,172.96,279.93,374.0,1.53,0.61,0.73,-2.61,1.54,4.64,-1.72,38196.0
007018.txt,Pedestrian,0.27,0,-1.17,45.86,163.61,209.45,374.0,1.61,0.54,0.87,-3.03,1.56,4.52,-1.74,38197.0
007018.txt,Pedestrian,0.0,0,1.01,795.02,144.78,882.1,305.31,1.89,0.61,0.92,2.79,1.56,9.0,1.3,38198.0
007018.txt,Pedestrian,0.0,1,0.9,869.92,139.74,961.82,303.53,1.91,0.69,0.77,3.71,1.53,8.89,1.28,38199.0
007018.txt,Cyclist,0.0,0,1.5,972.56,176.31,1020.38,277.73,1.41,0.5,1.32,5.67,1.46,10.7,1.98,38200.0
007018.txt,Cyclist,0.0,1,1.58,1003.18,163.31,1043.05,261.53,1.58,0.54,1.7,7.08,1.43,12.44,2.09,38201.0
007019.txt,Car,0.0,0,-1.74,700.5,187.33,801.61,253.39,1.38,1.73,3.97,3.28,1.77,17.69,-1.56,38202.0
007019.txt,Car,0.0,1,-3.05,1013.37,161.8,1231.53,247.64,1.74,1.58,3.9,11.55,1.55,16.47,-2.44,38203.0
007019.txt,Car,0.0,2,-1.68,684.96,183.16,750.62,234.67,1.5,1.62,4.11,3.38,1.85,23.47,-1.54,38204.0
007019.txt,Car,0.0,0,1.76,481.36,183.93,532.95,221.1,1.58,1.68,3.76,-4.71,2.11,33.26,1.62,38205.0
007019.txt,Car,0.0,2,-2.93,882.93,175.09,1045.59,226.59,1.49,1.53,4.38,11.09,1.59,22.82,-2.48,38206.0
007019.txt,Car,0.0,2,-2.98,950.29,173.03,1132.02,236.68,1.55,1.8,3.98,11.56,1.58,19.52,-2.46,38207.0
007019.txt,Car,0.0,1,-1.59,667.37,176.17,693.75,202.15,1.77,1.77,5.1,5.05,2.04,52.28,-1.49,38208.0
007019.txt,Car,0.0,2,0.3,272.07,185.94,366.2,216.46,1.5,1.87,4.23,-15.31,2.22,38.07,-0.08,38209.0
007020.txt,Car,0.0,0,-1.37,670.11,164.81,731.5,212.5,1.73,1.6,4.11,3.62,1.46,28.41,-1.25,38210.0
007020.txt,Van,0.31,0,-0.74,0.0,145.32,440.5,374.0,1.8,1.85,4.11,-3.66,1.65,6.97,-1.21,38211.0
007020.txt,Car,0.0,2,2.13,265.23,185.29,363.31,233.79,1.46,1.37,3.45,-9.77,1.9,24.0,1.75,38212.0
007020.txt,Car,0.0,1,1.86,445.38,181.32,503.0,210.08,1.4,1.68,4.76,-7.12,1.86,38.15,1.68,38213.0
007020.txt,Tram,0.0,2,1.19,596.98,156.69,663.87,188.6,3.46,2.57,14.66,2.14,1.8,85.63,1.21,38214.0
007021.txt,Car,0.72,0,-2.4,0.0,199.01,124.68,337.28,1.49,1.64,3.7,-8.4,1.85,8.83,3.13,38215.0
007021.txt,Car,0.23,3,-2.56,0.0,190.51,252.14,297.0,1.52,1.55,4.02,-8.14,1.84,11.48,3.12,38216.0
007021.txt,Car,0.0,1,-2.78,277.33,173.99,430.36,237.06,1.9,1.78,4.25,-8.15,1.97,23.09,-3.12,38217.0
007021.txt,Car,0.0,0,0.17,442.05,180.53,511.37,208.14,1.52,1.64,3.7,-7.69,1.99,41.67,-0.01,38218.0
007021.txt,Misc,0.0,2,0.51,165.64,190.79,268.89,261.29,1.52,0.79,1.9,-8.86,1.94,16.25,0.02,38219.0
007021.txt,Cyclist,0.0,0,-1.91,853.63,158.42,889.66,214.83,1.82,0.51,1.85,8.74,1.36,24.25,-1.57,38220.0
007021.txt,Cyclist,0.0,0,-1.86,814.61,167.16,839.07,209.66,1.62,0.43,1.7,8.51,1.42,28.47,-1.57,38221.0
007021.txt,Cyclist,0.0,3,-1.82,792.35,168.86,812.07,204.68,1.62,0.44,1.79,8.93,1.45,33.68,-1.56,38222.0
007022.txt,Car,0.0,0,-1.57,552.75,183.42,578.93,204.37,1.26,1.6,3.56,-2.85,1.95,46.16,-1.63,38223.0
007022.txt,Car,0.0,0,-1.42,456.91,187.86,499.81,217.03,1.37,1.63,3.57,-6.75,2.17,37.12,-1.6,38224.0
007022.txt,Car,0.0,0,-1.3,308.39,185.52,466.87,293.53,1.59,1.65,3.84,-3.79,1.84,12.85,-1.58,38225.0
007022.txt,Van,0.0,1,-1.6,576.04,172.6,596.92,200.24,2.26,1.64,5.2,-2.07,2.27,61.98,-1.63,38226.0
007022.txt,Car,0.0,1,2.0,243.96,188.24,316.42,220.46,1.44,1.58,4.34,-16.29,2.23,35.79,1.58,38227.0
007022.txt,Car,0.0,0,2.04,145.84,185.19,257.1,241.65,1.67,1.63,3.76,-13.36,2.1,23.78,1.54,38228.0
007023.txt,Pedestrian,0.0,0,0.12,455.65,147.25,550.98,328.06,1.81,0.77,1.14,-1.14,1.48,7.53,-0.03,38229.0
007024.txt,Car,0.0,0,1.7,461.89,180.0,540.68,237.0,1.42,1.66,4.11,-2.98,1.63,20.28,1.55,38230.0
007024.txt,Car,0.0,0,1.59,566.59,158.48,588.47,181.05,1.97,1.87,4.53,-2.94,0.74,65.86,1.55,38231.0
007025.txt,Car,0.92,0,2.21,0.0,192.81,382.56,374.0,1.47,1.59,3.96,-2.66,1.61,3.59,1.6,38232.0
007025.txt,Car,0.0,0,1.57,593.09,183.56,698.3,280.31,1.57,1.73,4.15,0.62,1.8,14.03,1.61,38233.0
007026.txt,Car,0.12,3,1.76,0.0,202.65,158.86,308.72,1.43,1.74,3.63,-9.12,2.0,12.44,1.14,38234.0
007026.txt,Car,0.45,0,1.25,1119.4,150.91,1241.0,251.55,1.52,1.55,3.91,10.41,1.19,12.6,1.93,38235.0
007026.txt,Car,0.0,2,1.35,958.92,159.6,1117.64,252.21,1.62,1.84,4.1,8.51,1.41,14.81,1.86,38236.0
007026.txt,Car,0.0,0,-1.68,413.09,182.35,468.77,220.01,1.38,1.73,3.97,-6.89,1.78,29.0,-1.91,38237.0
007026.txt,Car,0.0,1,-2.87,584.51,165.18,682.88,207.75,1.74,1.58,3.9,0.99,1.46,30.82,-2.83,38238.0
007026.txt,Car,0.0,0,1.7,220.2,184.38,263.86,214.76,1.58,1.68,3.76,-20.48,2.24,40.21,1.23,38239.0
007026.txt,Car,0.0,0,-1.59,377.65,175.08,401.15,197.09,1.77,1.77,5.1,-18.79,2.0,61.28,-1.89,38240.0
007026.txt,Van,0.11,0,-2.23,655.39,128.83,1118.38,374.0,1.95,1.89,4.61,2.29,1.66,7.58,-1.95,38241.0
007026.txt,Car,0.0,0,-1.9,507.77,190.09,647.54,270.48,1.35,1.64,3.76,-0.84,1.73,14.64,-1.96,38242.0
007027.txt,Car,0.0,0,-1.88,705.61,180.4,916.7,314.07,1.39,1.54,3.42,2.32,1.49,9.34,-1.65,38243.0
007027.txt,Car,0.0,0,2.51,595.89,169.66,708.4,218.5,1.56,1.39,3.73,1.44,1.46,24.67,2.56,38244.0
007027.txt,Car,0.0,1,-0.93,794.15,162.81,928.39,222.78,1.56,1.67,3.78,7.14,1.3,20.5,-0.6,38245.0
007027.txt,Car,0.0,1,-1.08,893.03,163.61,1005.64,214.4,1.5,1.53,4.04,10.9,1.24,23.15,-0.64,38246.0
007027.txt,Car,0.0,1,-1.1,985.22,165.95,1069.11,206.81,1.38,1.28,3.16,14.86,1.15,25.72,-0.58,38247.0
007027.txt,Car,0.0,1,-1.23,1034.95,156.03,1129.28,202.7,1.7,1.7,4.46,18.58,1.1,28.37,-0.66,38248.0
007028.txt,Car,0.0,0,-1.45,426.55,184.15,523.39,265.13,1.5,1.55,4.21,-2.87,1.77,15.85,-1.62,38249.0
007028.txt,Car,0.0,0,-1.73,670.36,163.75,774.4,258.1,1.82,1.65,3.67,2.3,1.67,15.87,-1.58,38250.0
007028.txt,Misc,0.0,2,-1.48,490.05,196.57,538.38,229.21,1.0,1.43,2.52,-3.3,1.85,24.9,-1.61,38251.0
007028.txt,Car,0.0,1,1.64,507.9,181.82,553.79,219.95,1.42,1.57,4.1,-3.2,1.8,29.42,1.53,38252.0
007028.txt,Car,0.0,2,-1.7,644.73,181.11,706.23,224.66,1.43,1.64,4.14,2.25,1.74,26.11,-1.62,38253.0
007028.txt,Car,0.0,1,1.6,546.59,177.4,569.8,197.81,1.38,1.53,3.58,-3.66,1.72,51.06,1.53,38254.0
007029.txt,Car,0.0,0,-1.55,575.82,180.27,621.63,225.56,1.65,1.67,3.64,-0.44,1.95,28.37,-1.57,38255.0
007029.txt,Car,0.0,1,2.11,38.58,191.16,275.5,284.54,1.4,1.68,4.45,-8.28,1.79,13.68,1.58,38256.0
007029.txt,Car,0.0,1,1.88,321.85,186.35,408.27,235.37,1.45,1.62,3.77,-8.07,1.93,23.99,1.56,38257.0
